PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
DrAnT,r1b1r1k1/pp1n1pbp/3Q1np1/q7/2P1P3/2N5/PP1BBPPP/R3K1NR w KQ - 3 13,c3d5 a5d2 e1d2 f6e4 d2e1 e4d6,1781,74,93,2229,advantage attraction fork long opening sacrifice,https://lichess.org/uOjQF1M0#25,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
DrP6B,rnb2rk1/pp3pbp/2pp1np1/1q4B1/N3p3/1P1P1NPP/P1P1PPB1/R2Q1RK1 w - - 0 11,g5f6 e4f3 f6g7 f3g2 g1g2 g8g7,1806,75,88,1222,advancedPawn advantage long opening,https://lichess.org/yJpAAv7h#21,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
Dt62n,r3rbk1/1p3p1p/p1ppbnp1/4n3/1qP1P3/1N2BP2/PP2Q1PP/1NRR1BK1 b - - 11 18,b7b5 e3d2 b4a4 b1c3,1772,76,86,143,advantage opening short,https://lichess.org/RNIB6xMI/black#36,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
DyYIg,rnbq1rk1/pp4bp/3ppnp1/2p5/2P1PP2/2NB1N2/PP4PP/R1BQK2R b KQ - 1 9,b7b6 e4e5 d6e5 f4e5,1186,76,89,761,advantage master opening short,https://lichess.org/CSWxMqhz/black#18,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
E2dmY,rn1q1rk1/pp3p1p/6p1/2pP1n2/3bNP2/5P2/PP2B2P/R1BQ1R1K b - - 4 15,d8d5 e4f6 d4f6 d1d5,944,85,81,120,crushing opening short,https://lichess.org/vQm6nbVt/black#30,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EA5ow,r2q1rk1/p2nppbp/2p2np1/8/2P2B2/2N2B2/PP4PP/R2Q1RK1 w - - 0 15,f3c6 d8b6 g1h1 b6c6,958,87,93,714,advantage fork opening short,https://lichess.org/yxtat7R9#29,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
ECb4J,r1b1r1k1/ppq1bpp1/2n4p/2p1p3/3pP1nP/2PP1NP1/PP3PBN/R1BQR2K w - - 5 14,f3g1 g4f2,672,104,83,330,kingsideAttack mate mateIn1 oneMove opening smotheredMate,https://lichess.org/FZ0cUyl7#27,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
ED8SZ,r1q3rk/pppb1pb1/3p1n1p/3Pp1p1/P1P1P3/2N5/1P1NBPPP/R2Q1RK1 w - - 3 15,e2h5 f6h5 d1h5 d7g4 h5f7 g8f8 f7g6 f8f6 g6f6 g7f6,1631,77,88,1129,advantage opening trappedPiece veryLong,https://lichess.org/V8K89nwC#29,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
EFALb,r1bq1rk1/pp1np1bp/2p1p1p1/6B1/2P3n1/2N2N2/PP2BPPP/R2Q1RK1 b - - 1 11,d7c5 d1d8 f8d8 g5e7 d8d7 e7c5,1244,76,95,14418,advantage capturingDefender fork long opening,https://lichess.org/lmhg6Ecj/black#22,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EOqiB,r1b2rk1/p1qnbppp/1pn1p3/2ppP3/8/2PP1NP1/PP1NQPBP/R1B1R1K1 b - - 0 11,c6e5 f3e5 c7e5 e2e5 d7e5 e1e5,1031,79,85,223,advantage long opening,https://lichess.org/f3ZDNKC8/black#22,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
EOqnO,r2q1rk1/p3bnpp/bp3p2/N1p1pP2/4P3/2P3PP/PP1N2B1/R1BQ1RK1 b - - 0 15,a6f1 a5c6 d8d7 c6e7,1504,74,84,238,crushing opening short,https://lichess.org/6Hzc9igG/black#30,French_Defense French_Defense_Kings_Indian_Attack
EP907,r1q2r1k/ppp1b1pp/2np1n2/4p1N1/1P2P1b1/1QP3P1/P2N1PBP/R1B1R1K1 w - - 3 14,g5f7 f8f7 b3f7 g4e6 f7e6 c8e6,1604,76,85,159,crushing long opening sacrifice trappedPiece,https://lichess.org/hwxiLjRj#27,French_Defense French_Defense_Kings_Indian_Attack
EPCDM,r1bq2k1/pp1n2b1/4p1p1/2p5/1nP2r2/P1N2N2/1P1Q2P1/R3KB1R w KQ - 0 16,d2f4 b4c2 e1f2 c2a1,1419,76,71,289,advantage fork master opening short,https://lichess.org/yarNFPHS#31,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EQEds,rnbr2k1/1pp2pbp/6p1/p3N3/2P1n3/2N5/PP2BPPP/R1B2RK1 w - - 0 11,e5f7 e4c3 f7d8 c3e2,1598,76,92,3008,advantage opening short,https://lichess.org/2JCPDD47#21,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
ERizk,r2qk2r/1ppnppbp/p5p1/3PP3/6b1/5N2/PP2BPPP/R1BQK2R b KQkq - 0 10,d7e5 f3e5 g4e2 d1e2,1191,79,94,5332,advantage opening short,https://lichess.org/331MCWQF/black#20,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
ESDPP,2kr1b1r/ppp1p1p1/2n2pp1/3pP1B1/8/2N2BPq/PPP1PP2/R2Q1RK1 w - - 0 13,f3g2 h3h2,1051,76,81,121,mate mateIn1 oneMove opening,https://lichess.org/3C84TKuI#25,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
EYDNp,rnbqnrk1/pp3pbp/3p2p1/3Pp3/4P3/2N1BP2/PP1Q2PP/R3KBNR w KQ - 0 10,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1376,75,79,598,crushing long opening,https://lichess.org/OTEHCr2V#19,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EYhH9,rn1q1r2/1p3p1k/p1pp1b1P/4p3/2PPP3/2N1Q3/PP2N3/R3KB1R w KQ - 1 16,e1c1 f6g5 e3g5 d8g5,922,76,95,532,advantage opening pin short,https://lichess.org/wJj6RsGD#31,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
EZ2Bo,r1bqr1kb/pppn3p/3p2pB/2P2pN1/4N2P/8/PP3PP1/R3KB1R b KQ - 0 15,f5e4 f1c4 d6d5 c4d5 e8e6 d5e6,927,75,96,1429,kingsideAttack long mate mateIn3 opening,https://lichess.org/qTnxvN6O/black#30,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
EbAZc,1r1q1rk1/p1p2pbp/b1p3p1/2n5/2P1PP2/2N5/PPQ1B1PP/R1B2RK1 w - - 6 14,b2b3 d8d4 g1h1 d4c3 c2c3 g7c3,1632,75,95,8215,crushing long opening,https://lichess.org/Y5fZVGDM#27,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EcK2T,r1bq1rk1/ppn2pbp/3p1np1/3P4/P7/2N2N1P/1P2BPP1/R1BQ1RK1 b - - 0 12,f6d5 c3d5 c7d5 d1d5,910,92,94,682,advantage opening short,https://lichess.org/f9xMtsNt/black#24,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
EkMd8,r2qkb1r/pp3pp1/2n1pn1p/2pp1b2/8/3P1NPP/PPPNPPB1/R1BQR1K1 b kq - 3 8,f8d6 e2e4 f5h7 e4e5 d6c7 e5f6,1577,75,86,181,advantage fork long opening,https://lichess.org/OaQtexL9/black#16,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
EknTG,r2q1rk1/pp2ppbp/n1p1bnp1/8/3P4/P1NQ1NP1/1P2PPBP/R1B2RK1 b - - 0 11,a6c5 d4c5 d8d3 e2d3,1087,79,87,568,crushing hangingPiece master opening short,https://lichess.org/D1SxMeNF/black#22,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
EmFWO,r1bq1rk1/ppp3bp/n2p2p1/3Ppp2/2P1Pn2/2N1B3/PP1NBPPP/R2Q1RK1 w - - 0 11,a2a3 f4e2 d1e2 f5f4,1817,77,86,217,advantage kingsideAttack master opening short,https://lichess.org/JcAmdNg7#21,Kings_Indian_Defense Kings_Indian_Defense_Kazakh_Variation
EwZXz,r2q1rk1/ppp1p1bp/3p2p1/2nPn3/2P1P1P1/2N1B2P/PP2Q3/2KR1B1R b - - 0 14,e5d3 d1d3 c5d3 e2d3,995,80,87,157,advantage opening short,https://lichess.org/YnlHPJd5/black#28,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
F1QXW,rn1q1rk1/pppb1pbp/5np1/4p3/2P1P3/1QNB1N1P/PP3PP1/R1B1K2R w KQ - 0 10,b3b7 d7c6 b7b3 d8d3,1368,74,95,22191,advantage discoveredAttack opening short,https://lichess.org/1p5VUPEB#19,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
F4GDO,r1b2r1k/ppp1q2n/3p2Q1/2nPp2p/2P1N3/5PPP/PPK5/R4BNR w - - 1 17,e4c5 c8f5 g6f5 f8f5,1293,76,85,477,advantage fork opening short,https://lichess.org/fiswlkrO#33,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
F6IMy,rnbq1rk1/ppp2pbp/3p2p1/3Pp2n/2P1P1P1/2N1BP2/PP5P/R2QKBNR b KQ - 0 8,d8h4 e3f2 h4e7 g4h5,1181,76,98,1174,crushing defensiveMove opening short,https://lichess.org/0plxJz8y/black#16,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
FA9PQ,rn2kbnr/ppp1qppp/8/3p4/3P2b1/5P2/PPP1B1PP/RNBQK1NR b KQkq - 0 6,e7h4 g2g3 h4e7 f3g4,895,78,97,2194,crushing defensiveMove opening short,https://lichess.org/NNDTfIvP/black#12,French_Defense French_Defense_Kings_Indian_Attack
FCcR4,r1q1k2r/pbp1bppp/1p2pnn1/7P/8/1NP2NP1/PP2QPB1/R1BR2K1 b kq - 0 14,f6h5 e2b5 c7c6 b5h5,1224,78,86,1231,advantage fork opening short,https://lichess.org/o9wU1Puc/black#28,French_Defense French_Defense_Kings_Indian_Attack
FDaeS,r2q1rk1/p3ppbp/b2p2p1/3Pn3/2p1P1n1/2N5/PPQ1BPPP/R1B1NRK1 w - - 2 14,f2f4 d8b6 g1h1 g4f2 f1f2 b6f2,1882,74,88,162,crushing kingsideAttack long opening,https://lichess.org/vT8DbVDs#27,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
FHXnv,r1bqnrk1/ppp3bp/3p4/2nPp1P1/2P2p1P/2N2N2/PPQB1P2/R3KB1R w KQ - 2 15,e1c1 c8f5 c2f5 f8f5,1525,77,93,16216,crushing opening short trappedPiece,https://lichess.org/PVTClpl1#29,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
FLLsd,r3kbnr/pppq2pp/2n1bp2/4p3/2P5/PPNpPNP1/3P1PBP/R1BQ1RK1 b kq - 0 9,e6h3 f3e5 c6e5 d1h5 g7g6 h5h3 d7h3 g2h3,1946,75,86,354,advantage clearance exposedKing master opening sacrifice veryLong,https://lichess.org/2NbwOeF6/black#18,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
FMpmi,rn1qk1nr/pp3ppp/2p1b3/8/5P2/P1pP2P1/2P1Q1BP/R1B1K1NR b KQkq - 0 10,g8f6 f4f5 e8g8 f5e6,1350,75,86,1520,crushing opening pin short,https://lichess.org/QOZ4YpLN/black#20,French_Defense French_Defense_Kings_Indian_Attack
FMx8j,r1b1k2r/p3ppbp/2pN2p1/q2p2B1/1pnP3P/P3Q3/1P2PPP1/1NKR1B1R b kq - 1 14,c4d6 e3e7,674,87,71,126,mate mateIn1 oneMove opening,https://lichess.org/BpvJwUao/black#28,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
FNnlA,1rb2rk1/p1q1ppbp/2Bp1np1/8/2P5/1PN3P1/P3PP1P/R1BQ1RK1 w - - 1 12,c3d5 f6d5 c4d5 g7a1,1671,75,96,2017,crushing discoveredAttack opening short,https://lichess.org/wswLvkj8#23,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
FOcEw,2rq1rk1/pp2ppbp/1n4pB/2pPn3/4P3/2N2P2/PP1Q1P1P/R3KB1R w KQ - 1 14,h6g7 e5f3 e1e2 f3d2,1221,76,93,2346,crushing fork opening short,https://lichess.org/ndFhMHqn#27,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
FOnqJ,r1bq1rk1/pp3pbp/2N3p1/8/2P2Pn1/3Qp1P1/PB2P1BP/RN3RK1 b - - 0 15,d8d3 c6e7 g8h8 b2g7 h8g7 e2d3,1864,76,94,1280,crushing kingsideAttack long opening,https://lichess.org/pTMGc4cB/black#30,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
FQZiA,r1b2rk1/pp1nppb1/3p1npp/q1pP2N1/2P5/1PN1P2P/PB1Q1PP1/R3KB1R w KQ - 0 12,g5e4 f6e4 c3e4 a5d2 e4d2 g7b2,1160,78,87,564,crushing long opening,https://lichess.org/fenb15Mt#23,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
FS2FB,r1bq1rk1/pp1nppbp/3p2p1/2pP4/2PnP3/2NBBP2/PP2N1PP/R2QK2R w KQ - 1 10,e2d4 c5d4 e3d4 g7d4,1190,77,88,395,crushing fork opening short,https://lichess.org/sZCundLG#19,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
FTuJC,rnbqk1nr/ppp2ppp/4p3/8/1b6/2N3P1/PPQ1NPBP/R1B1K2R b KQkq - 2 7,g8f6 c2a4 b8c6 g2c6 b7c6 a4b4,1519,74,96,6883,advantage fork long opening,https://lichess.org/5zoSvFOZ/black#14,French_Defense French_Defense_Kings_Indian_Attack
FVYiU,rnbqr1k1/pp2ppbp/5np1/3p4/3N1B2/2P3P1/PP2PPBP/RN1Q1RK1 w - - 3 9,b1d2 e7e5 f4g5 e5d4,1520,76,83,288,advantage fork opening short,https://lichess.org/wzma8Cuq#17,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
FVgtv,r1b2rk1/pp2qpbp/2p2np1/2n1p3/2P1P3/P1N1BN1P/1PB2PP1/R2Q1RK1 b - - 4 12,f8d8 e3c5 d8d1 c5e7 d1a1 f1a1,1431,75,98,3503,crushing long opening,https://lichess.org/5i27oOQI/black#24,Kings_Indian_Defense Kings_Indian_Defense_Makogonov_Variation
FYBhn,rnbq1rk1/pppn2bp/3p4/3Ppp2/2P5/2N1BP2/PP1Q2PP/R3KBNR w KQ - 0 10,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1413,74,84,842,advantage long opening,https://lichess.org/rBGBCKUB#19,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
FYaJQ,2kr1bnr/pppqp1pp/8/3pp3/2P3b1/1Q4P1/PP2PPBP/RNB1K2R b KQ - 0 9,d5c4 b3b7,650,95,96,254,mate mateIn1 oneMove opening queensideAttack,https://lichess.org/HmtFbFMY/black#18,Kings_Indian_Attack Kings_Indian_Attack_Keres_Variation
FaUGc,r2qk2r/pp2bppp/5n2/2pp4/5Bb1/3PQP2/PPPN1P1P/2K1RB1R b kq - 0 11,d5d4 e3e7 d8e7 e1e7 e8e7 f3g4,1654,75,88,323,advantage long opening,https://lichess.org/cMl4cBOE/black#22,French_Defense French_Defense_Kings_Indian_Attack
FddwZ,r1bq1rk1/pppnbppp/5n2/4p1B1/4P3/2N2NP1/PPP2PBP/R2Q1RK1 w - - 2 10,c3d5 f6d5 d1d5 e7g5,1148,80,90,1056,crushing discoveredAttack opening short,https://lichess.org/NyCAdB3o#19,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
FfDSH,rnbq1rk1/1p2ppbp/p2p1np1/2p5/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w - - 0 8,c1f4 c5d4 f3d4 e7e5,1760,75,92,1476,advantage opening short,https://lichess.org/JGSpXXt6#15,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
Fh66f,rn1qr1k1/ppp3bp/3p2p1/5b2/2PP4/2NB1P2/PP2N1P1/R2QK2R b KQ - 3 13,g7d4 d3f5 d4c3 b2c3,1378,76,87,1471,advantage opening short,https://lichess.org/sh1DxjHc/black#26,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
Fjv1j,rnb1k2r/pp1pppbp/5np1/q1pP4/2P1P3/2N2P2/PP4PP/R1BQKBNR b KQkq - 0 6,f6e4 f3e4 g7c3 b2c3 a5c3 c1d2,1665,75,95,7068,crushing hangingPiece long opening,https://lichess.org/8u7uaKOB/black#12,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
Fk0ZS,r2q1rk1/p1p2ppp/1p6/nb2p1B1/4P1n1/2PPKN2/PP4PP/RNQ2B1R w - - 6 15,e3e2 d8d3 e2e1 d3e4,1555,74,94,10116,crushing opening short,https://lichess.org/rnLMF0nV#29,French_Defense French_Defense_Kings_Indian_Attack
FkB19,r3k1nr/p1p2ppp/2p5/2b5/4P1n1/2N2N2/PP2B1PP/R1BR3K w kq - 2 16,f3d4 g4f2 h1g1 f2d1,949,81,77,149,advantage fork opening pin short,https://lichess.org/WoFf4GfL#31,French_Defense French_Defense_Kings_Indian_Attack
FqgeB,r1bq1rk1/ppp1ppb1/2np2pp/8/2PPP1n1/2N2N2/PP1BBPPP/R2QK2R b KQ - 3 9,c6d4 f3d4 g4f2 e1f2,897,96,95,1322,advantage opening short,https://lichess.org/2ZihzSUL/black#18,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
FthTX,r2q1rk1/pppb1pbp/n2p2p1/3n4/1PP1PP2/P5NP/1BQ3P1/R3KB1R w KQ - 0 16,c4d5 d8h4 b2g7 h4g3 c2f2 g3f2 e1f2 g8g7,1779,75,93,3525,attackingF2F7 crushing exposedKing opening pin veryLong,https://lichess.org/9vw295nr#31,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
FxvRk,rnb2rk1/pp1pppbp/1qp3p1/8/1P2n3/P2P1N2/1BP1BPPP/RN1QK2R w KQ - 0 8,b2g7 b6f2,1009,75,100,114,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/AUYpR37Z#15,Polish_Opening Polish_Opening_Kings_Indian_Variation
FzU9R,r1q2rk1/1pn1pp1p/p2p2p1/2pP3n/P1PbPP2/2N3P1/1P1B2NP/R2Q1RK1 w - - 1 16,g1h1 h5g3 h2g3 c8h3,931,86,94,364,kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/CCoLs1us#31,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
G0fsI,r1b2rk1/pp2ppbp/1qn2np1/3pN3/N2P4/6P1/PP2PPBP/R1BQ1RK1 b - - 7 10,b6d4 e5c6 d4d1 c6e7,1520,77,92,1694,crushing opening sacrifice short,https://lichess.org/kQnwSdmP/black#20,Indian_Defense Indian_Defense_Kings_Indian_Variation
G29UX,r2qk2r/pp1n1pp1/2pbpn2/3p1b1p/4P2P/2NP1NP1/PPP2PB1/R1BQR1K1 b kq - 0 9,d5e4 d3e4 f5g4 d1d6,1653,76,93,5574,crushing discoveredAttack opening short,https://lichess.org/WN3OGpUz/black#18,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
G3dSj,r1bq1rk1/p3bppp/2n2n2/1pp5/3pPP1N/3P4/PPPN2BP/R1BQR1K1 b - - 0 11,f6e4 g2e4 e7h4 e4c6,1879,78,93,7823,advantage hangingPiece opening short,https://lichess.org/6lEuluwd/black#22,Kings_Indian_Attack Kings_Indian_Attack_French_Variation
G5uML,r2qk2r/5ppp/ppbbpn2/2pp4/P1P5/3N2P1/2P1PPBP/R1BQ1RK1 b kq - 0 15,d5c4 g2c6,859,90,93,1121,advantage hangingPiece oneMove opening,https://lichess.org/Uq6EBhjP/black#30,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
GB5rl,r1bq1rk1/ppp2pbp/3p2p1/4n3/1P6/P3P3/1BPNBPPP/R2Q1RK1 b - - 1 11,c8g4 e2g4 e5g4 b2g7,1844,74,93,701,crushing opening short,https://lichess.org/VMVSTgYr/black#22,Polish_Opening Polish_Opening_Kings_Indian_Variation
GDck2,r1b1r1k1/pp1npp1p/1qp3pB/4b3/2P2P2/2N5/PP2B1PP/R2Q1R1K b - - 2 14,e5d4 c3a4 b6c7 d1d4,1490,75,92,4376,advantage opening short,https://lichess.org/hcQJhELu/black#28,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
GI2Wl,r1bq1rk1/ppp2pbp/3n2p1/4n3/2P5/2N2N2/PP2BPPP/R1BQ1RK1 b - - 1 11,c8g4 f3e5 g4e2 d1e2,983,81,93,539,crushing opening short,https://lichess.org/49D9CQA1/black#22,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
GM1j2,r1bq1rk1/p1pn1pbp/1p1p2p1/3P4/2PpP3/1PN5/PB2BPPP/R2Q1RK1 w - - 0 12,c3b1 d4d3 b2g7 d3e2 d1e2 g8g7,1328,75,92,3456,advancedPawn advantage long opening,https://lichess.org/Z3KfVs3q#23,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
GUanG,r1bq1rk1/2Nnppbp/p2p1np1/8/2B1P3/4B2P/PP3PP1/2RQK1NR b K - 2 12,d8c7 c4f7 f8f7 c1c7,1013,84,93,459,advantage discoveredAttack opening short,https://lichess.org/VNyhwayk/black#24,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
GWg5l,rn2r1k1/pp3pp1/1bp1q2p/8/8/2BP1NPb/PPQ1PPBP/R3R1K1 w - - 8 17,g2h1 b6f2 g1f2 e6e3,1184,77,87,243,attraction kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/FCiK6vNl#33,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
GXbCP,r1b2rk1/pp2ppbp/Pqnp1np1/8/3N4/4B1P1/1PP1PPBP/RN1Q1RK1 b - - 2 10,f6g4 d4c6 g4e3 c6e7,1826,75,93,1197,crushing opening short,https://lichess.org/TeakI0uT/black#20,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
GaN5T,rn1qk2r/pp3ppp/2pbpn2/3p2B1/Q5b1/2PP1NP1/PP2PPBP/RN2K2R b KQkq - 3 7,e8g8 g5f6 d8f6 a4g4,1164,77,66,235,capturingDefender crushing opening short,https://lichess.org/5yRt0aP0/black#14,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
GcJni,r1b1r1k1/2qn1p2/2pb1n1Q/pp1p2P1/8/P2P1N1P/1PP1NP2/2KR1B1R b - - 0 15,f6h7 g5g6 f7g6 h6g6,1024,74,86,253,crushing kingsideAttack opening short,https://lichess.org/WP2IKofb/black#30,French_Defense French_Defense_Kings_Indian_Attack
GfDp0,r1b1r1k1/pp1nppbp/1q1p1npB/2pP4/2P1P3/2N2N2/PP1Q1PPP/R3KB1R w KQ - 1 10,b2b3 f6e4 c3e4 g7a1,1769,76,88,802,advantage discoveredAttack opening short,https://lichess.org/UbVUxS8g#19,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
GgQZe,r1bqr1kb/ppp4p/5np1/4p1B1/3n4/4QNP1/PPP2PB1/RN2K2R w KQ - 4 15,f3d4 e5d4 e3e8 d8e8,1140,78,69,320,crushing opening pin short,https://lichess.org/KlZBtjfe#29,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
GgwTg,r2q1rk1/1p1bppb1/p1np3p/6pn/2PN4/2NQPPB1/PP4PP/1BR2RK1 b - - 4 15,h5g3 d3h7,695,91,69,135,mate mateIn1 oneMove opening,https://lichess.org/A016Lpdf/black#30,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
Grobt,r1bqnrk1/pp4bp/n1Pp4/4p3/2P1Np2/2N1B3/PP2BPPP/R2Q1RK1 b - - 1 13,f4e3 d1d5 g8h8 c6b7 c8b7 d5b7,1805,74,91,2583,advancedPawn advantage fork long master masterVsMaster opening,https://lichess.org/gbje6gU8/black#26,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
H0C8p,r2qnrk1/1pp3bp/3p4/p2Ppb2/1nP5/2N1BP2/PP2BN1P/R2QK2R w KQ - 2 14,a2a3 b4c2 d1c2 f5c2,1042,81,86,672,crushing fork opening short,https://lichess.org/S5oiaEJT#27,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
H238F,1rb2rk1/1p1nppbp/p2p2p1/P1pP4/3PP3/3B1P2/1q1BN1PP/R2Q1RK1 b - - 0 14,c5d4 a1b1 b2a3 d2b4,1614,77,83,242,advantage master opening short,https://lichess.org/o5MGGIiy/black#28,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
H3x6c,r1bqk1nr/pp3ppp/4p3/2bpP3/3P1P2/3P4/PP4PP/RNBQKB1R b KQkq - 0 8,c5d4 d1a4 c8d7 a4d4,818,77,100,734,crushing fork opening short,https://lichess.org/DLanlEj5/black#16,French_Defense French_Defense_Kings_Indian_Attack
H5CwU,1r1q1rk1/3nppbp/p2p2p1/1p1b4/1P6/P2BBP2/3NN1PP/2RQ1RK1 w - - 1 18,e3d4 g7d4 e2d4 d8b6,1421,74,79,378,advantage opening pin short,https://lichess.org/Q92L8EW5#35,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
H7yas,2kr1b1r/pppqp1p1/2n4p/8/Q2PB1b1/2P3P1/PP2PP1P/R1B2RK1 b - - 2 12,d7e6 d4d5 d8d5 e4d5 e6d5 a4g4,1861,76,95,4667,crushing fork long opening,https://lichess.org/gNYuqGMN/black#24,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
H9CNt,r2q1rk1/ppp2pp1/3bpn1p/3P1b2/3P4/1P3NP1/3NPPBP/R2Q1RK1 b - - 0 14,f6d5 e2e4 f5h7 e4d5,1464,75,92,1248,advantage fork opening short,https://lichess.org/2vdkOzrU/black#28,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
H9jAz,r1bqr1k1/pp2bppp/2n2B2/2p5/2Pp4/3P1NP1/PP2QPBP/RN2R1K1 b - - 0 12,e7f6 e2e8 d8e8 e1e8,632,97,78,222,backRankMate mate mateIn2 opening short,https://lichess.org/hiS5UwMo/black#24,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
H9vV5,r3k1nr/ppqb1pp1/2nb3p/2p1p1N1/2NpP3/3P2P1/PPP1QPBP/R1B2RK1 w kq - 0 11,g5f7 e8f7 c4d6 c7d6,926,94,94,1303,advantage hangingPiece opening short,https://lichess.org/3mssoYZW#21,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
HBl8M,r1bq1rk1/pp2bpp1/2n2n1B/2p1p2P/4P3/2P2P2/PP4Q1/RN2KBNR b KQ - 2 13,f6h5 h1h5 e7h4 e1e2,1872,77,92,2251,advantage defensiveMove hangingPiece opening pin short,https://lichess.org/etIv7Phy/black#26,French_Defense French_Defense_Kings_Indian_Attack
HCCJc,r1bq1r1k/1ppn2b1/p3pn1p/4p1N1/2P1N2B/8/PP2BPPP/R2Q1RK1 b - - 0 14,f6e4 g5f7 f8f7 h4d8,1577,74,90,543,advantage discoveredAttack opening short,https://lichess.org/KvcRrDmY/black#28,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
HEUgg,rnbqk1nr/pp3ppp/3b4/2ppN3/4pP2/4P1P1/PPPP2BP/RNBQK2R b KQkq f3 0 6,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1201,75,95,4000,advantage long opening pin trappedPiece,https://lichess.org/NEzuc9FW/black#12,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
HFIkn,r1b1qrk1/pp1n1pbp/2pp1np1/4p3/2PP1B2/P1NBPN2/1P3PPP/R2Q1RK1 w - - 0 10,d4e5 d6e5 f4g3 e5e4,1249,78,86,1877,advantage master opening short,https://lichess.org/wrzT6oLS#19,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
